_5_digit_ntd_id,_4_digit_ntd_id,agency,organization_type,mode,type_of_service,primary_uza_code,primary_uza_name,primary_uza_sq_miles,primary_uza_population,service_area_sq_miles,service_area_population,year,incident_number,incident_date,incident_time,event_type,safety_security,collision_with,property_damage,total_injuries,total_fatalities,number_of_transit_vehicles_involved,number_of_vehicles_involved,location_type,weather,lighting,road_configuration,path_condition,rail_grade_crossing_control,right_of_way_condition,intersection,vehicle_action,action_type,transit_y_n,fuel_type,vehicle_speed,non_rail_transit_vehicle_type,manufacturer,transit_vehicle_rider_fatalities,people_waiting_or_leaving_fatalities,transit_vehicle_operator_fatalities,transit_employee_fatalities,other_worker_fatalities,pedestrian_or_bicyclist_fatalities,pedestrian_in_crosswalk_fatalities,pedestrian_not_in_crosswalk_fatalities,pedestrian_crossing_tracks_fatalities,pedestrian_walking_along_tracks_fatalities,occupant_of_other_vehicle_fatalities,other_fatalities,suicide_fatalities,transit_vehicle_rider_injuries,people_waiting_or_leaveing_injuries,transit_vehicle_operator_injuries,transit_employee_injuries,other_worker_injuries,pedestrian_or_bicyclist_injuries,pederstiran_in_crosswalk_injuries,pedestrian_not_in_crosswalk_injuries,pedestrian_crossing_tracks_injuries,pedestrian_walking_along_tracks_injuries,occupant_of_other_vehicle_injuries,other_injuries,suicide_injuries,intentional_y_n,life_safety_y_n,evacuation_comment,evacuation_location,fire_type,fire_fuel,towed_y_n,other_event_type_description,manufacturer_description,self_evacuation_y_n
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2014,33,2014-09-09T00:00:00.000,07:49:36,Non Rail Fire,SFT,,65000,0,0,0,0,In or on vehicle,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Y,All passengers were evacuated from the bus due to heavy smoke in the cabin of the vehicle,Vehicle / vessel,Other electrical,Compressed natural gas,,,,
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2014,34,2014-09-20T00:00:00.000,01:30:15,Non-Rail Collision,SFT,Person,150000,4,0,1,0,Roadway: intersection,Clear,Dark,Intersection or grade crossing,Dry,Not applicable,Dry,Stop sign,Going Straight,Other front impact,Y,Compressed natural gas,25,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2014,35,2014-10-08T00:00:00.000,20:08:02,Non-Rail Collision,SFT,Motor Vehicle,7000,1,0,1,1,Roadway: not a grade crossing or intersection,Clear,Dark,Street,Dry,,Dry,,Going Straight,Side Impact,"Y,N",Compressed natural gas,35,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2014,36,2014-10-10T00:00:00.000,08:11:48,Non-Rail Collision,SFT,Motor Vehicle,600,1,0,1,1,Bus Stop,Clear,Daylight,Street,Dry,,Dry,,Stopped,Sideswipe,"Y,N",Compressed natural gas,0,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2014,37,2014-10-16T00:00:00.000,13:12:15,Non-Rail Collision,SFT,Motor Vehicle,9000,1,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Going Straight,Other front impact,"Y,N",Compressed natural gas,25,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2014,38,2014-10-16T00:00:00.000,15:44:49,Non-Rail Collision,SFT,Motor Vehicle,30000,4,0,1,3,Roadway: not a grade crossing or intersection,Clear,Daylight,Street,Dry,,Dry,,Going Straight,Rear-ending,"Y,N,N,N",Compressed natural gas,35,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,,,,,,,,,,
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2014,39,2014-10-20T00:00:00.000,10:55:12,Non-Rail Collision,SFT,Motor Vehicle,1500,1,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Making a turn,Sideswipe,"Y,N",Compressed natural gas,7,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2014,42,2014-11-13T00:00:00.000,15:20:21,Non-Rail Collision,SFT,Motor Vehicle,17000,1,0,1,1,Roadway: not a grade crossing or intersection,Raining,Daylight,Street,Wet,,Wet,,Going Straight,Rear-ended,"Y,N",Gasoline,20,Transit: demand response vehicle,Dodge Division — Chrysler Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2014,40,2014-11-26T00:00:00.000,11:50:32,Non-Rail Collision,SFT,Motor Vehicle,5000,1,0,1,1,Roadway: not a grade crossing or intersection,Raining,Daylight,Street,Wet,,Wet,,Going Straight,Rear-ending,"Y,N",Compressed natural gas,15,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2014,41,2014-11-07T00:00:00.000,17:13:31,Non-Rail Collision,SFT,Motor Vehicle,20000,1,0,1,1,Roadway: not a grade crossing or intersection,Clear,Dark,Street,Dry,,Dry,,Going Straight,Other front impact,"Y,N",Compressed natural gas,25,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1502968,2014,11,2014-07-21T00:00:00.000,14:42:05,Non-Rail Collision,SFT,Motor Vehicle,12985,2,0,1,1,Bus Stop,Clear,Daylight,Street,Dry,,Dry,,Stopped,Rear-ended,"Y,N",Diesel,0,Transit: bus,Gillig Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1502968,2014,12,2014-08-21T00:00:00.000,14:30:46,Non-Rail Collision,SFT,Motor Vehicle,2755,1,0,1,1,Roadway: not a grade crossing or intersection,Clear,Daylight,Street,Dry,,Dry,,Going Straight,Side Impact,"Y,N",Diesel,10,Transit: bus,Gillig Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1502968,2014,13,2014-09-04T00:00:00.000,11:20:02,Non-Rail Collision,SFT,Motor Vehicle,5704,2,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Going Straight,Side Impact,"Y,N",Diesel,30,Transit: bus,Gillig Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1502968,2014,15,2014-10-06T00:00:00.000,08:20:20,Non-Rail Collision,SFT,Motor Vehicle,3574,1,0,1,1,Bus Stop,Clear,Daylight,Street,Dry,,Dry,,Making a stop,Side Impact,"Y,N",Diesel,5,Transit: bus,Gillig Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1502968,2014,14,2014-09-17T00:00:00.000,14:00:19,Non-Rail Collision,SFT,Motor Vehicle,2616,1,0,1,1,Roadway: not a grade crossing or intersection,Clear,Daylight,Street,Dry,,Dry,,Going Straight,Other front impact,"Y,N",Diesel,35,Transit: demand response vehicle,Coach and Equipment Manufacturing Company,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1502968,2014,16,2014-10-15T00:00:00.000,18:37:54,Non-Rail Collision,SFT,Motor Vehicle,563,1,0,1,1,Other,Clear,Twilight,Private property,Dry,,Dry,,Other,Other,"Y,N",Diesel,5,Transit: demand response vehicle,Coach and Equipment Manufacturing Company,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
20217,2217,"Hampton Jitney, Inc.",Private-For-Profit Corporation,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2014,1,2014-02-20T00:00:00.000,20:30:54,Other,SFT,,5000,1,0,0,2,Other,,,,,,,,,,"N,N",,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,
20217,2217,"Hampton Jitney, Inc.",Private-For-Profit Corporation,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2014,2,2014-06-17T00:00:00.000,20:20:04,Other,SFT,,0,1,0,0,0,Other,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2014,43,2014-12-02T00:00:00.000,06:30:59,Non-Rail Collision,SFT,Motor Vehicle,4000,1,0,1,1,Roadway: intersection,Clear,Dark,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Going Straight,Other front impact,"Y,N",Compressed natural gas,20,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2014,44,2014-12-12T00:00:00.000,06:10:35,Non-Rail Collision,SFT,Person,100,1,0,1,0,Roadway: not a grade crossing or intersection,Clear,Dark,Street,Dry,,Dry,,Going Straight,Side Impact,Y,Compressed natural gas,5,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2014,45,2014-12-22T00:00:00.000,14:05:48,Non-Rail Collision,SFT,Motor Vehicle,23000,5,0,1,1,Roadway: not a grade crossing or intersection,Clear,Daylight,Street,Dry,,Dry,,Going Straight,Other front impact,"Y,N",Compressed natural gas,20,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2015,1,2015-01-29T00:00:00.000,21:23:52,Non-Rail Collision,SFT,Person,0,0,1,1,0,Roadway: intersection,Clear,Dark,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Making a turn,Side Impact,Y,Compressed natural gas,10,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,N,,,
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2015,2,2015-01-08T00:00:00.000,16:24:54,Non-Rail Collision,SFT,Motor Vehicle,1000,1,0,1,1,Bus Stop,Clear,Daylight,Street,Dry,,Dry,,Stopped,Other front impact,"Y,N",Compressed natural gas,0,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,N",,,
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2015,3,2015-01-21T00:00:00.000,16:12:14,Non-Rail Collision,SFT,Motor Vehicle,2500,1,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Making a turn,Sideswipe,"Y,N",Compressed natural gas,10,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,N",,,
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1501587,2015,1,2015-02-16T00:00:00.000,05:50:10,Non-Rail Collision,SFT,Motor Vehicle,37751,2,0,1,1,Roadway: intersection,Clear,Twilight,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Going Straight,Other front impact,"Y,N",Diesel,30,Transit: demand response vehicle,Coach and Equipment Manufacturing Company,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,"Y,Y",,,
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1501587,2015,2,2015-02-18T00:00:00.000,11:30:41,Non-Rail Collision,SFT,Motor Vehicle,15917,8,0,1,2,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Going Straight,Head-On,"N,Y,N",Diesel,40,Transit: bus,Gillig Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,2,0,0,,,,,,,"Y,Y,Y",,,
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2015,4,2015-02-05T00:00:00.000,08:30:01,Non-Rail Collision,SFT,Motor Vehicle,3000,3,0,1,1,Roadway: not a grade crossing or intersection,Cloudy,Daylight,Street,Wet,,Wet,,Going Straight,Other front impact,"Y,N",Compressed natural gas,30,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,,,,,,"N,N",,,
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2015,5,2015-02-03T00:00:00.000,07:34:15,Non-Rail Collision,SFT,Motor Vehicle,10000,1,0,1,1,Bus Stop,Clear,Daylight,Street,Snow / slush,,Snow / slush,,Stopped,Rear-ended,"Y,N",Compressed natural gas,0,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,Y",,,
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2015,6,2015-02-11T00:00:00.000,11:00:19,Non-Rail Collision,SFT,Motor Vehicle,3000,1,0,1,1,Roadway: not a grade crossing or intersection,Clear,Daylight,Divided highway,Dry,,Dry,,Going Straight,Side Impact,"Y,N",Diesel,35,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,N",,,
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2015,7,2015-01-12T00:00:00.000,13:06:35,Other,SFT,,0,2,0,0,0,Not a securement issue,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,Slip/Trip/Fall,,
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2015,8,2015-03-12T00:00:00.000,19:25:52,Other,SFT,,0,2,0,0,0,Not a securement issue,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,Slip/Trip/Fall,,
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2015,9,2015-03-31T00:00:00.000,17:44:15,Non-Rail Collision,SFT,Motor Vehicle,43000,5,0,1,1,Roadway: not a grade crossing or intersection,Raining,Twilight,Street,Wet,,Wet,,Stopped,Rear-ended,"Y,N",Compressed natural gas,0,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,,,,,,,"N,Y",,,
20206,2206,County of Nassau,,MB,PT,0,,,,,,2021,3473449,2021-07-07T00:00:00.000,13:44:00,Non-Rail Collision,SFT,Motor Vehicle,10000,1,0,1,1,Bus Stop,Clear,Daylight,Street,Dry,,Dry,,Stopped,Rear-ended,"Y,N",Compressed natural gas,0,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,N",,",",
20206,2206,County of Nassau,,MB,PT,0,,,,,,2021,3473476,2021-07-08T00:00:00.000,04:35:00,Non-Rail Collision,SFT,Motor Vehicle,15000,1,0,1,1,Roadway: intersection,Clear,Dark,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Going Straight,Side Impact,"Y,N",Compressed natural gas,30,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,Y",,",",
20206,2206,County of Nassau,,MB,PT,0,,,,,,2021,3473477,2021-07-09T00:00:00.000,14:20:00,Non-Rail Collision,SFT,Motor Vehicle,10000,1,0,1,1,Roadway: not a grade crossing or intersection,Clear,Daylight,Street,Dry,,Dry,,Stopped,Rear-ended,"Y,N",Compressed natural gas,0,Transit: bus,New Flyer of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,N",,",",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1501587,2015,3,2015-04-16T00:00:00.000,08:06:47,Non-Rail Collision,SFT,Motor Vehicle,5065,3,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Wet,Not applicable,Wet,Trafic Signal,Making a turn,Other front impact,"Y,N",Diesel,25,Transit: demand response vehicle,Coach and Equipment Manufacturing Company,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,"Y,Y",,,
20206,2206,County of Nassau,,MB,PT,0,,,,,,2021,3473480,2021-07-21T00:00:00.000,16:58:00,Non-Rail Collision,SFT,Motor Vehicle,6000,1,0,1,1,Roadway: intersection,Cloudy,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Going Straight,Other front impact,"Y,N",Compressed natural gas,10,Transit: bus,New Flyer of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,N",,",",
20217,2217,"Hampton Jitney, Inc.",Private-For-Profit Corporation,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2015,1,2015-05-02T00:00:00.000,10:40:49,Non Rail Fire,SFT,,86000,0,0,0,0,In or on vehicle,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Y,All passengers evacuated without incident or ingery,Vehicle / vessel,Other,Diesel,,,,Y
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2015,10,2015-05-28T00:00:00.000,07:03:34,Non-Rail Collision,SFT,Motor Vehicle,5000,1,0,1,1,Roadway: not a grade crossing or intersection,Cloudy,Daylight,Street,Dry,,Dry,,Going Straight,Other front impact,"Y,N",Compressed natural gas,30,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,N",,,
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2015,11,2015-05-11T00:00:00.000,06:40:19,Non-Rail Collision,SFT,Motor Vehicle,500,2,0,1,1,Roadway: not a grade crossing or intersection,Clear,Twilight,Street,Dry,,Dry,,Stopped,Rear-ended,"Y,N",Compressed natural gas,0,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,N",,,
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2015,12,2015-06-10T00:00:00.000,16:10:46,Non-Rail Collision,SFT,Motor Vehicle,500,1,0,1,1,Roadway: not a grade crossing or intersection,Clear,Daylight,Street,"Dry,Dry",,"Dry,Dry",,Negotiating a curve,Rear-ending,"Y,N",Compressed natural gas,25,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,N",,,
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2015,13,2015-06-24T00:00:00.000,16:26:24,Non-Rail Collision,SFT,Motor Vehicle,2000,1,0,1,1,Bus Stop,Clear,Daylight,Street,Dry,,Dry,,Stopped,Sideswipe,"Y,N",Compressed natural gas,0,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,N",,,
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2015,14,2015-06-29T00:00:00.000,06:50:23,Non-Rail Collision,SFT,Person,0,1,0,1,0,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Making a turn,Head-On,Y,Diesel,5,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,N,,,
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1501587,2015,4,2015-05-23T00:00:00.000,20:30:54,Non-Rail Collision,SFT,Motor Vehicle,6427,2,0,1,1,Roadway: not a grade crossing or intersection,Clear,Dark,Street,Dry,,Dry,,Parked,Rear-ended,"Y,N",Diesel,0,Transit: demand response vehicle,Coach and Equipment Manufacturing Company,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,"Y,Y",,,
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1501587,2015,5,2015-06-02T00:00:00.000,15:15:30,Non-Rail Collision,SFT,Motor Vehicle,4191,2,0,1,1,Bus Stop,Raining,Daylight,Private property,Wet,,Wet,,Going Straight,Side Impact,"Y,N",Diesel,20,Transit: bus,Gillig Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"Y,Y",,,
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1501587,2015,6,2015-06-04T00:00:00.000,16:55:31,Non-Rail Collision,SFT,Motor Vehicle,10323,4,0,1,2,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Stop sign,Going Straight,Side Impact,"Y,N,N",Diesel,30,Transit: bus,Gillig Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,,,,,,,"Y,Y,Y",,,
